COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8,T8, FC6, F4, F8, AF4, GYROX, GYROY, TIMESTAMP, MARKER_HARDWARE, ES_TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL
76,0,0,4683.97435897436,4159.23076923077,4357.94871794872,4095.76923076923,4166.41025641026,4163.97435897436,4148.84615384615,4165,4181.15384615385,4191.28205128205,4127.82051282051,4315.51282051282,4170.51282051282,4607.30769230769,204,3200,0.751627687697876,0,0.664945244789124,0,0,0,0,
77,0,211,4675.89743589744,4165.64102564103,4350.51282051282,4100.89743589744,4173.97435897436,4168.33333333333,4150.12820512821,4163.58974358974,4179.8717948718,4189.61538461538,4124.35897435897,4295.25641025641,4168.84615384615,4601.41025641026,204,3200,0.759407908344054,0,0.664945244789124,0,0,0,0,
78,0,0,4672.5641025641,4161.41025641026,4358.20512820513,4094.61538461539,4170,4162.4358974359,4152.17948717949,4165.38461538462,4181.02564102564,4191.15384615385,4119.48717948718,4286.02564102564,4167.4358974359,4600.76923076923,204,3200,0.767288128990232,0,0.664945244789124,0,0,0,0,
79,0,114,4659.8717948718,4159.10256410256,4356.02564102564,4096.79487179487,4171.15384615385,4162.05128205128,4149.35897435897,4159.10256410256,4179.61538461538,4192.4358974359,4124.10256410256,4272.5641025641,4168.97435897436,4586.79487179487,204,3200,0.775268349636411,0,0.664945244789124,0,0,0,0,
80,0,0,4658.58974358974,4157.94871794872,4344.10256410256,4094.61538461539,4169.48717948718,4162.5641025641,4145.76923076923,4150.38461538462,4176.66666666667,4192.05128205128,4124.23076923077,4272.17948717949,4169.10256410256,4584.8717948718,15820,3264,0.783148570282589,0,0.790928781032562,0,0,0,0,
81,0,211,4655.89743589744,4160.76923076923,4337.4358974359,4097.69230769231,4172.30769230769,4165.89743589744,4145.51282051282,4157.05128205128,4178.07692307692,4190.89743589744,4122.30769230769,4270.64102564103,4170.38461538462,4588.71794871795,15820,3264,0.790928790928767,0,0.790928781032562,0,0,0,0,
82,0,0,4641.15384615385,4157.30769230769,4343.33333333333,4096.92307692308,4169.61538461538,4160.25641025641,4156.66666666667,4160,4179.61538461538,4190.64102564103,4121.79487179487,4270.76923076923,4169.48717948718,4594.48717948718,15820,3264,0.798809011574945,0,0.790928781032562,0,0,0,0,
83,0,114,4622.5641025641,4156.66666666667,4335.64102564103,4100.64102564103,4169.74358974359,4162.30769230769,4155.38461538462,4157.94871794872,4179.10256410256,4190.38461538462,4124.61538461538,4269.8717948718,4172.4358974359,4589.35897435897,15820,3264,0.806589232221123,0,0.790928781032562,0,0,0,0,
84,0,0,4621.66666666667,4156.92307692308,4327.17948717949,4102.05128205128,4169.8717948718,4164.23076923077,4151.53846153846,4165.89743589744,4180.12820512821,4189.61538461538,4125.12820512821,4284.61538461538,4173.71794871795,4590.12820512821,14476,4160,0.814369452867301,0,0.790928781032562,0,0,0,0,
85,0,211,4610.12820512821,4165.76923076923,4315.89743589744,4116.92307692308,4183.33333333333,4168.97435897436,4152.69230769231,4179.48717948718,4182.82051282051,4189.61538461538,4130.25641025641,4281.79487179487,4177.82051282051,4581.79487179487,14476,4160,0.822149673513479,0,0.790928781032562,0,0,0,0,
86,0,0,4595.51282051282,4169.23076923077,4319.61538461538,4122.17948717949,4189.35897435897,4173.20512820513,4156.79487179487,4176.41025641026,4183.58974358974,4190.38461538462,4130.51282051282,4278.07692307692,4179.10256410256,4575.89743589744,14476,4160,0.830029894159657,0,0.790928781032562,0,0,0,0,
87,0,114,4587.5641025641,4167.4358974359,4303.97435897436,4120.51282051282,4189.48717948718,4178.84615384615,4141.66666666667,4170.51282051282,4181.53846153846,4191.79487179487,4128.20512820513,4288.58974358974,4177.30769230769,4587.4358974359,14476,4160,0.838010114805835,0,0.790928781032562,0,0,0,0,
88,0,0,4588.20512820513,4165.51282051282,4292.30769230769,4124.23076923077,4189.10256410256,4173.58974358974,4141.41025641026,4180.89743589744,4181.53846153846,4192.17948717949,4128.71794871795,4301.53846153846,4175.89743589744,4594.74358974359,13004,4736,0.845890335452014,0,0.790928781032562,0,0,0,0,
89,0,211,4573.84615384615,4166.53846153846,4296.79487179487,4127.82051282051,4190.64102564103,4166.28205128205,4146.92307692308,4186.02564102564,4184.61538461538,4191.66666666667,4129.61538461538,4308.97435897436,4175.38461538462,4599.10256410256,13004,4736,0.853670556098192,0,0.790928781032562,0,0,0,0,
90,0,0,4558.33333333333,4162.5641025641,4302.05128205128,4127.69230769231,4191.41025641026,4170.76923076923,4152.94871794872,4175.51282051282,4185.25641025641,4190.89743589744,4130.38461538462,4305.51282051282,4177.17948717949,4596.79487179487,13004,4736,0.86155077674437,0,0.790928781032562,0,0,0,0,
91,0,114,4578.97435897436,4157.17948717949,4318.97435897436,4118.33333333333,4184.35897435897,4176.15384615385,4151.53846153846,4167.30769230769,4183.20512820513,4191.02564102564,4128.33333333333,4333.84615384615,4176.28205128205,4610.38461538462,13004,4736,0.869330997390548,0,0.790928781032562,0,0,0,0,
92,0,0,4598.84615384615,4159.74358974359,4329.23076923077,4118.58974358974,4182.30769230769,4174.23076923077,4159.61538461538,4171.79487179487,4181.66666666667,4193.20512820513,4128.71794871795,4358.71794871795,4177.05128205128,4623.97435897436,12044,5568,0.877111218036726,0,0.790928781032562,0,0,0,0,
93,0,211,4616.79487179487,4159.10256410256,4339.61538461538,4116.02564102564,4180.25641025641,4165,4158.97435897436,4173.20512820513,4178.46153846154,4193.07692307692,4126.92307692308,4363.07692307692,4177.5641025641,4630.25641025641,12044,5568,0.884891438682904,0,0.790928781032562,0,0,0,0,
94,0,0,4614.35897435897,4159.35897435897,4335,4117.30769230769,4183.07692307692,4169.10256410256,4162.94871794872,4175.64102564103,4180.25641025641,4187.17948717949,4128.07692307692,4347.94871794872,4178.84615384615,4614.10256410256,12044,5568,0.892771659329082,0,0.790928781032562,0,0,0,0,
95,0,114,4634.8717948718,4152.82051282051,4357.4358974359,4107.5641025641,4173.71794871795,4168.46153846154,4161.66666666667,4176.41025641026,4183.97435897436,4187.4358974359,4125.12820512821,4361.15384615385,4175,4624.61538461538,12044,5568,0.90075187997526,0,0.790928781032562,0,0,0,0,
96,0,0,4644.10256410256,4155.25641025641,4351.15384615385,4114.74358974359,4175,4168.07692307692,4153.46153846154,4174.61538461538,4183.33333333333,4191.53846153846,4125.25641025641,4372.69230769231,4174.8717948718,4625.76923076923,11660,5888,0.908732100621438,0,0.924392521381378,0,0,0,0,
97,0,211,4654.74358974359,4155.51282051282,4345.89743589744,4113.20512820513,4172.94871794872,4162.69230769231,4160.76923076923,4174.74358974359,4181.28205128205,4188.58974358974,4124.8717948718,4375.64102564103,4176.28205128205,4622.05128205128,11660,5888,0.916612321267616,0,0.924392521381378,0,0,0,0,
98,0,0,4645.25641025641,4156.41025641026,4348.46153846154,4112.4358974359,4173.97435897436,4161.92307692308,4174.8717948718,4180.12820512821,4183.46153846154,4186.15384615385,4125.64102564103,4346.92307692308,4176.41025641026,4610,11660,5888,0.924392541913795,0,0.924392521381378,0,0,0,0,
99,0,114,4649.23076923077,4152.05128205128,4356.79487179487,4106.79487179487,4171.53846153846,4155.51282051282,4168.97435897436,4179.23076923077,4183.58974358974,4190.38461538462,4124.10256410256,4333.20512820513,4171.92307692308,4609.61538461538,11660,5888,0.932372762559973,0,0.924392521381378,0,0,0,0,
100,0,0,4662.17948717949,4152.17948717949,4355.25641025641,4105.25641025641,4172.5641025641,4160.76923076923,4160.76923076923,4183.58974358974,4185,4190.89743589744,4123.46153846154,4336.79487179487,4174.10256410256,4606.66666666667,11596,5504,0.940252983206151,0,0.924392521381378,0,0,0,0,
101,0,211,4661.28205128205,4152.30769230769,4362.05128205128,4099.35897435897,4171.92307692308,4165,4177.30769230769,4189.10256410256,4185.64102564103,4189.48717948718,4125.38461538462,4328.20512820513,4177.5641025641,4605.64102564103,11596,5504,0.948033203852329,0,0.924392521381378,0,0,0,0,
102,0,0,4643.71794871795,4159.35897435897,4359.35897435897,4109.10256410256,4181.41025641026,4168.07692307692,4168.97435897436,4183.33333333333,4183.33333333333,4189.8717948718,4133.33333333333,4297.5641025641,4179.23076923077,4587.94871794872,11596,5504,0.955813424498507,0,0.924392521381378,0,0,0,0,
103,0,114,4641.02564102564,4161.92307692308,4348.33333333333,4112.05128205128,4185.64102564103,4169.35897435897,4156.53846153846,4173.84615384615,4184.10256410256,4188.07692307692,4134.23076923077,4293.07692307692,4180.12820512821,4579.35897435897,11596,5504,0.963693645144685,0,0.924392521381378,0,0,0,0,
104,0,0,4668.71794871795,4156.92307692308,4355.89743589744,4099.48717948718,4180.12820512821,4168.46153846154,4158.33333333333,4178.71794871795,4185.89743589744,4188.71794871795,4129.8717948718,4310.89743589744,4182.30769230769,4589.8717948718,11852,5568,0.971473865790863,0,0.924392521381378,0,0,0,0,
105,0,211,4670.76923076923,4155,4368.84615384615,4098.20512820513,4179.35897435897,4166.53846153846,4162.17948717949,4185,4185.89743589744,4190.51282051282,4130.64102564103,4300.76923076923,4179.10256410256,4583.07692307692,11852,5568,0.979254086437041,0,0.924392521381378,0,0,0,0,
106,0,0,4658.97435897436,4154.74358974359,4361.66666666667,4102.17948717949,4179.61538461538,4166.53846153846,4149.35897435897,4179.61538461538,4185.64102564103,4189.23076923077,4134.8717948718,4265.64102564103,4175.64102564103,4581.28205128205,11852,5568,0.987034307083219,0,0.924392521381378,0,0,0,0,
107,0,114,4657.05128205128,4150,4344.61538461538,4095.51282051282,4175.25641025641,4166.92307692308,4143.20512820513,4177.30769230769,4185,4191.02564102564,4132.94871794872,4253.20512820513,4175.76923076923,4586.53846153846,11852,5568,0.994914527729398,0,0.924392521381378,0,0,0,0,
108,0,0,4664.61538461539,4145.76923076923,4361.15384615385,4078.46153846154,4165.89743589744,4156.53846153846,4141.28205128205,4179.74358974359,4184.35897435897,4191.79487179487,4126.92307692308,4287.69230769231,4174.48717948718,4597.4358974359,12044,5312,1.00279474837558,0,0.924392521381378,0,0,0,0,
109,0,211,4651.41025641026,4148.33333333333,4386.66666666667,4082.5641025641,4167.30769230769,4153.58974358974,4141.15384615385,4185.76923076923,4187.82051282051,4189.10256410256,4129.10256410256,4296.92307692308,4175.76923076923,4594.10256410256,12044,5312,1.01057496902175,0,0.924392521381378,0,0,0,0,
110,0,0,4645.12820512821,4145.76923076923,4367.82051282051,4084.74358974359,4167.4358974359,4151.66666666667,4141.92307692308,4184.74358974359,4187.17948717949,4189.8717948718,4129.74358974359,4289.23076923077,4175.64102564103,4605.25641025641,12044,5312,1.01835518966793,0,0.924392521381378,0,0,0,0,
111,0,114,4640.89743589744,4148.07692307692,4335.38461538462,4088.33333333333,4169.74358974359,4155.51282051282,4143.20512820513,4183.07692307692,4183.84615384615,4191.41025641026,4130.38461538462,4287.30769230769,4178.07692307692,4601.41025641026,12044,5312,1.02623541031411,0,0.924392521381378,0,0,0,0,
112,0,0,4634.23076923077,4147.94871794872,4343.84615384615,4086.66666666667,4164.74358974359,4155,4150.89743589744,4181.53846153846,4183.33333333333,4189.10256410256,4129.23076923077,4319.10256410256,4178.46153846154,4604.8717948718,12108,5184,1.03411563096029,0,1.04967606067657,0,0,0,0,
113,0,211,4613.71794871795,4149.23076923077,4347.94871794872,4098.07692307692,4169.35897435897,4156.53846153846,4160.38461538462,4182.05128205128,4182.94871794872,4189.23076923077,4131.28205128205,4327.17948717949,4177.17948717949,4604.48717948718,12108,5184,1.04189585160647,0,1.04967606067657,0,0,0,0,
114,0,0,4610.12820512821,4143.46153846154,4350.76923076923,4095.12820512821,4165.51282051282,4149.61538461538,4158.46153846154,4176.66666666667,4180.76923076923,4191.28205128205,4128.20512820513,4335.38461538462,4172.30769230769,4614.74358974359,12108,5184,1.04967607225264,0,1.04967606067657,0,0,0,0,
115,0,114,4596.41025641026,4143.84615384615,4344.35897435897,4093.46153846154,4165.25641025641,4151.53846153846,4154.48717948718,4175.38461538462,4182.17948717949,4191.53846153846,4128.46153846154,4343.84615384615,4176.15384615385,4621.28205128205,12108,5184,1.05755629289882,0,1.04967606067657,0,0,0,0,
116,0,0,4590.12820512821,4145.64102564103,4343.33333333333,4096.28205128205,4165.25641025641,4154.48717948718,4166.92307692308,4179.74358974359,4185.51282051282,4191.79487179487,4131.15384615385,4353.46153846154,4179.23076923077,4626.53846153846,12428,5248,1.065336513545,0,1.04967606067657,0,0,0,0,
117,0,211,4587.94871794872,4151.28205128205,4341.41025641026,4105.38461538462,4175.12820512821,4158.71794871795,4173.97435897436,4184.23076923077,4186.28205128205,4190.38461538462,4133.97435897436,4348.07692307692,4179.61538461538,4623.20512820513,12428,5248,1.07311673419118,0,1.04967606067657,0,0,0,0,
118,0,0,4598.33333333333,4151.15384615385,4359.8717948718,4101.53846153846,4179.8717948718,4158.71794871795,4169.10256410256,4184.61538461538,4185.76923076923,4187.94871794872,4133.46153846154,4354.23076923077,4178.97435897436,4624.48717948718,12428,5248,1.08089695483736,0,1.04967606067657,0,0,0,0,
119,0,114,4599.8717948718,4153.71794871795,4344.61538461538,4104.61538461538,4180.51282051282,4165.89743589744,4152.17948717949,4186.92307692308,4186.66666666667,4189.48717948718,4135.12820512821,4365.25641025641,4180,4622.5641025641,12428,5248,1.08877717548353,0,1.04967606067657,0,0,0,0,
120,0,0,4606.41025641026,4155.25641025641,4327.05128205128,4111.53846153846,4176.92307692308,4166.92307692308,4151.53846153846,4185.38461538462,4185.64102564103,4191.15384615385,4135.76923076923,4364.8717948718,4180.76923076923,4620.89743589744,12748,5248,1.09665739612971,0,1.04967606067657,0,0,0,0,
121,0,211,4614.35897435897,4155.12820512821,4346.92307692308,4111.92307692308,4175.25641025641,4161.02564102564,4152.17948717949,4180.38461538462,4186.15384615385,4190,4133.46153846154,4372.69230769231,4180.25641025641,4627.82051282051,12748,5248,1.10443761677589,0,1.04967606067657,0,0,0,0,
122,0,0,4612.05128205128,4155.51282051282,4356.02564102564,4112.17948717949,4177.69230769231,4162.17948717949,4155.89743589744,4182.4358974359,4189.23076923077,4190.89743589744,4133.71794871795,4376.41025641026,4181.02564102564,4622.82051282051,12748,5248,1.11221783742207,0,1.04967606067657,0,0,0,0,
123,0,114,4649.23076923077,4155.51282051282,4365,4109.61538461538,4171.02564102564,4165.76923076923,4146.66666666667,4185.64102564103,4186.92307692308,4191.02564102564,4134.35897435897,4383.07692307692,4180.76923076923,4626.41025641026,12748,5248,1.12009805806825,0,1.04967606067657,0,0,0,0,
124,0,0,4675.51282051282,4158.71794871795,4365.64102564103,4112.05128205128,4170.76923076923,4165.25641025641,4154.23076923077,4183.84615384615,4182.82051282051,4189.10256410256,4133.20512820513,4389.48717948718,4180.64102564103,4635.64102564103,12940,5568,1.12787827871443,0,1.04967606067657,0,0,0,0,
125,0,211,4673.20512820513,4156.53846153846,4377.05128205128,4106.66666666667,4168.97435897436,4157.4358974359,4163.97435897436,4183.84615384615,4182.69230769231,4192.30769230769,4132.05128205128,4390.89743589744,4177.05128205128,4638.07692307692,12940,5568,1.1356584993606,0,1.04967606067657,0,0,0,0,
126,0,0,4648.84615384615,4157.05128205128,4369.48717948718,4107.4358974359,4172.30769230769,4161.41025641026,4162.82051282051,4187.69230769231,4185,4192.94871794872,4135,4363.46153846154,4177.5641025641,4618.07692307692,12940,5568,1.14343872000678,0,1.04967606067657,0,0,0,0,
127,0,55,4667.30769230769,4152.5641025641,4372.5641025641,4096.79487179487,4166.66666666667,4158.46153846154,4152.69230769231,4181.92307692308,4184.74358974359,4187.82051282051,4133.33333333333,4349.61538461538,4177.69230769231,4618.07692307692,12940,5568,1.15131894065296,0,1.04967606067657,0,0,0,0,
0,0,295,4670.12820512821,4155.25641025641,4373.46153846154,4098.46153846154,4166.15384615385,4160.12820512821,4155.64102564103,4179.48717948718,4187.30769230769,4186.53846153846,4132.17948717949,4340.76923076923,4177.94871794872,4610.12820512821,12812,5760,1.15929916129914,0,1.17495965957642,0,0,0,0,
1,0,0,4660,4155.25641025641,4377.30769230769,4096.28205128205,4164.8717948718,4159.61538461538,4176.41025641026,4180.12820512821,4188.20512820513,4188.33333333333,4129.48717948718,4324.61538461538,4177.17948717949,4602.69230769231,12812,5760,1.16717938194532,0,1.17495965957642,0,0,0,0,
2,0,171,4655.38461538462,4157.69230769231,4372.05128205128,4097.05128205128,4171.92307692308,4163.97435897436,4176.79487179487,4182.30769230769,4187.5641025641,4189.23076923077,4131.53846153846,4297.05128205128,4179.35897435897,4588.84615384615,12812,5760,1.17495960259149,0,1.17495965957642,0,0,0,0,
3,0,11,4665.51282051282,4154.61538461538,4374.10256410256,4087.05128205128,4168.46153846154,4161.79487179487,4166.02564102564,4183.97435897436,4184.8717948718,4192.05128205128,4131.15384615385,4294.35897435897,4177.5641025641,4593.84615384615,12812,5760,1.18293982323767,0,1.17495965957642,0,0,0,0,
4,0,49,4668.33333333333,4155.12820512821,4380.76923076923,4086.79487179487,4168.20512820513,4162.05128205128,4169.10256410256,4185.51282051282,4183.33333333333,4191.41025641026,4131.02564102564,4291.41025641026,4178.46153846154,4600.89743589744,12556,5440,1.19082004388385,0,1.17495965957642,0,0,0,0,
5,0,82,4663.97435897436,4156.66666666667,4375.89743589744,4093.71794871795,4167.94871794872,4159.35897435897,4181.92307692308,4182.4358974359,4184.10256410256,4189.23076923077,4132.17948717949,4274.23076923077,4179.35897435897,4597.94871794872,12556,5440,1.19860026453003,0,1.17495965957642,0,0,0,0,
6,0,73,4655.51282051282,4161.92307692308,4353.20512820513,4103.07692307692,4173.58974358974,4165.64102564103,4167.69230769231,4185.51282051282,4184.61538461538,4191.66666666667,4138.33333333333,4244.10256410256,4179.35897435897,4576.02564102564,12556,5440,1.20638048517621,0,1.17495965957642,0,0,0,0,
7,0,11,4644.8717948718,4163.71794871795,4354.48717948718,4099.23076923077,4175.89743589744,4172.05128205128,4160,4190.89743589744,4183.58974358974,4191.28205128205,4138.07692307692,4243.58974358974,4180.51282051282,4569.8717948718,12556,5440,1.21426070582238,0,1.17495965957642,0,0,0,0,
8,0,0,4627.82051282051,4164.74358974359,4368.07692307692,4100.64102564103,4178.71794871795,4171.15384615385,4156.66666666667,4190.51282051282,4184.61538461538,4188.07692307692,4135.76923076923,4251.53846153846,4185.51282051282,4580.25641025641,12172,4992,1.22214092646856,0,1.17495965957642,0,0,0,0,
